Hotel_Name	City_Name	Features
Symposium	new_york	250 193 197 059 231 057 071 103 078 208 056 170
Wylie's Ribs	new_york	059 231 008 017 075 204 051 165
Hourglass Tavern	new_york	193 008 068 078 208 056 170
Mappamondo	new_york	086 250 063 004 132 059 231 025 125 075 205 052 164
Pietro's	new_york	193 125 225 075 205 052 168
Chez Brigitte	new_york	197 248 083 229 092 075 205 051 163
Hard Rock Cafe	new_york	026 100 253 086 250 178 191 192 153 008 104 106 074 204 054 165
Can	new_york	091 246 075 205 053 167
Wing Wong	new_york	136 039 076 205 051 163
Harlequin	new_york	196 223 075 205 053 167
Ye Olde Waverly Inn	new_york	193 191 192 063 010 248 008 075 205 053 166
Shin's	new_york	253 198 196 193 242 040 128 078 208 056 170
Pescatore	new_york	242 125 078 208 056 170
Nino's	new_york	136 242 057 071 125 076 205 053 167
Thai Taste	new_york	248 059 231 229 001 235 074 204 052 165
Book-Friends Cafe	new_york	113 178 196 057 071 043 008 074 205 054 164
Le Bar Bat	new_york	178 184 193 102 191 192 004 132 057 071 005 074 204 054 167
Courtyard Cafe	new_york	063 040 111 125 075 205 053 167
Swing Street Cafe	new_york	075 205 052 166
Capsouto Freres	new_york	250 193 191 192 063 224 092 076 206 054 168
Whole Wheat 'n Wild Berrys	new_york	100 111 224 243 075 205 052 164
Bell Caffe	new_york	063 197 004 132 111 057 071 224 243 078 208 056 170
Donald Sacks	new_york	059 231 005 068 074 204 052 165
Santerello	new_york	125 075 205 053 167
Felix	new_york	102 063 004 132 092 075 204 053 167
Argentine Pavilion	new_york	193 012 218 078 208 056 170
NoHo Star	new_york	086 224 156 005 039 068 075 204 052 165
Capriccio	new_york	125 075 205 053 167
Food Bar	new_york	184 194 197 242 059 231 224 068 078 208 056 170
B. Smith's	new_york	184 190 102 191 192 114 059 231 057 071 008 220 217 075 205 053 167
The Assembly	new_york	253 193 190 191 192 059 231 057 071 045 225 078 208 056 170
Dolce	new_york	253 193 125 075 205 053 167
Play By Play	new_york	191 192 106 074 204 053 165
Estia	new_york	063 004 132 057 071 103 075 205 053 166
Boom	new_york	184 102 004 132 045 075 204 053 167
Jewel of India	new_york	193 190 059 231 117 076 205 054 167
DishS	new_york	078 208 056 170
Pisces	new_york	250 242 212 075 205 053 167
Water's Edge	new_york	200 191 192 063 153 248 057 071 025 005 076 206 055 168
Harry's at Hanover Square	new_york	074 205 052 167
Gabriel's	new_york	137 253 193 190 189 102 059 231 025 125 076 205 053 168
Dosanko	new_york	086 178 059 231 128 152 074 204 051 163
Voulez-Vous	new_york	250 198 193 063 092 075 205 052 167
L'Entrecote	new_york	092 225 075 205 052 167
Sloppy Louie's	new_york	212 075 204 051 166
Grand Ticino	new_york	125 075 205 053 167
Caffe Buon Gusto	new_york	125 075 205 052 165
Yamaguchi	new_york	128 075 205 053 166
Milano	new_york	136 125 076 205 053 167
Shabu Tatsu	new_york	136 197 004 132 128 076 205 053 165
Gus' Place	new_york	250 196 083 224 103 140 212 076 205 053 166
Cucina Della Fontana	new_york	125 074 204 053 164
Joe Allen	new_york	190 008 068 106 074 204 052 166
Park Avenue Country Club	new_york	074 204 053 166
McDonald's	new_york	100 178 191 192 057 071 106 074 205 053 162
Crepes Suzette	new_york	092 075 205 052 166
BOULEY	new_york	099 198 200 193 102 114 097 091 077 207 055 169
LA COTE BASQUE	new_york	253 099 198 196 193 189 097 091 077 206 055 169
Anche Vivolo	new_york	193 125 075 205 053 167
Health Pub	new_york	111 243 075 205 052 165
Fanelli's Cafe	new_york	194 004 132 008 106 125 074 204 053 164
Romeo Salta	new_york	198 125 075 205 053 168
Lolabelle	new_york	250 184 242 004 132 057 071 007 034 075 205 053 167
Le Rivage	new_york	092 075 205 053 167
Manganaro Grosseria Italiana	new_york	078 208 056 170
Barney Greengrass	new_york	253 250 059 231 224 129 076 204 051 164
Tenth Avenue Jukebox Bar	new_york	074 205 052 165
Cascabel	new_york	242 025 005 075 205 053 167
Hideaway	new_york	191 192 045 075 205 053 167
Yura	new_york	250 242 005 068 078 208 056 170
Royal Canadian Pancake	new_york	100 178 004 132 156 033 173 074 204 051 164
Nicola's	new_york	059 231 125 075 205 052 168
Umeda	new_york	136 128 076 205 053 167
Hamachi	new_york	111 128 076 205 052 166
Wilkinson's Seafood Cafe	new_york	250 198 212 076 205 053 168
Red River Grill	new_york	253 063 242 025 007 222 075 205 053 167
Petaluma	new_york	063 224 125 075 205 053 167
Henry's End	new_york	141 229 005 068 076 206 052 167
Maurya	new_york	250 193 025 117 075 205 052 165
Ennio and Michael	new_york	075 205 053 167
Tempo	new_york	193 125 076 206 053 167
The Polo	new_york	250 196 040 224 045 076 206 054 169
Darbar	new_york	250 198 193 059 231 117 076 205 053 167
Good Enough to Eat	new_york	100 086 250 059 231 224 156 008 042 243 075 205 052 165
Il Ponte Vecchio	new_york	097 229 125 075 205 052 167
LA CARAVELLE	new_york	253 099 198 196 193 190 097 091 076 206 054 169
Stick To Your Ribs BBQ	new_york	076 204 051 164
Louisiana Community Bar & Grill	new_york	184 191 192 197 242 057 071 030 047 075 205 053 166
Ben Benson's	new_york	253 189 191 192 225 076 205 053 168
Gascogne	new_york	193 063 097 092 076 205 053 167
Tennessee Mountain	new_york	075 204 052 165
Orologio	new_york	250 198 063 242 004 132 125 078 208 056 170
Benny's Burritos	new_york	086 250 063 004 132 111 059 231 023 230 142 234 075 204 051 163
Dakota Bar & Grill	new_york	253 178 184 194 004 132 057 071 008 074 204 053 166
Divino	new_york	125 075 205 052 167
Burger Heaven	new_york	100 178 059 231 008 042 106 074 204 051 163
Miracle Grill	new_york	250 184 191 192 063 005 222 075 205 053 166
Anarchy Cafe	new_york	184 197 242 004 132 057 071 068 078 208 056 170
A Pasta Place	new_york	136 125 075 205 052 165
Atomic Wings	new_york	184 007 017 075 203 051 163
Trois Jean	new_york	193 059 231 092 075 205 053 168
The Road House	new_york	004 132 125 182 075 204 051 164
PATSY'S PIZZA (Bklyn)	new_york	077 205 052 164
Rolf's	new_york	250 193 197 098 075 205 053 166
Stephanie's	new_york	057 071 008 074 205 052 167
Lucy's Retired Surfers	new_york	184 004 132 142 234 074 204 052 164
Buono Tavola	new_york	057 071 125 078 208 056 170
Pho Pasteur Vietnam	new_york	197 242 246 075 204 051 163
Man Ray	new_york	057 071 005 075 204 053 166
Vittorio Cucina	new_york	136 063 248 025 125 075 205 053 167
Giambelli	new_york	196 229 229 125 075 205 053 168
Fresch	new_york	242 005 140 078 208 056 170
Mesa de Espana	new_york	057 071 223 075 205 052 166
Roettelle A.G.	new_york	193 063 057 071 025 092 098 125 227 075 205 053 167
Ten Kai	new_york	136 128 076 205 052 167
Jour et Nuit	new_york	193 102 063 092 075 204 053 167
La Boheme	new_york	137 253 092 075 205 053 167
Windows on India	new_york	242 117 078 208 056 170
Hunan Fifth Ave.	new_york	242 039 075 205 052 165
Eighteenth & Eighth	new_york	156 229 042 061 068 075 204 052 164
Primola	new_york	250 193 125 076 205 053 168
China Fun	new_york	242 004 132 039 075 204 051 164
IL MULINO	new_york	253 099 189 114 097 125 077 206 053 169
Ballato's                             	new_york	229 125 075 205 052 166
Tango	new_york	128 075 205 052 167
Golden Unicorn	new_york	191 192 039 060 076 204 052 165
New Viet Huong	new_york	136 242 246 076 204 051 164
Il Vagabondo	new_york	125 074 204 052 166
Old Town Bar	new_york	178 184 194 191 192 010 008 106 074 204 053 164
LA RESERVE	new_york	253 099 198 196 193 189 191 192 097 091 076 206 054 169
La Petite Ferme	new_york	063 092 075 205 053 168
Vucciria	new_york	253 250 200 125 075 205 053 167
Uskudar	new_york	229 140 239 075 205 052 166
Thailand Restaurant	new_york	253 250 248 059 231 235 076 205 051 164
The Leopard	new_york	193 193 045 091 076 206 054 168
Barnes & Noble Cafe	new_york	100 253 086 184 242 043 176 078 208 056 170
Time Cafe	new_york	253 193 191 192 063 004 132 224 005 075 204 053 166
San Pietro	new_york	025 125 076 205 053 169
Isabella's	new_york	250 184 004 132 224 125 140 075 204 053 166
Houlihan's	new_york	007 008 078 208 056 170
The Algonquin Hotel	new_york	113 178 198 196 193 190 191 192 008 045 074 205 053 167
Girafe	new_york	193 125 076 206 053 168
Ahnell	new_york	242 125 075 204 054 167
Jim McMullen	new_york	100 253 086 250 198 194 191 192 059 231 224 008 075 205 053 167
La Mirabelle	new_york	100 040 059 231 229 092 075 206 053 167
Raoul's	new_york	200 191 192 063 004 132 114 092 076 205 053 168
Cantina	new_york	086 178 142 234 074 204 051 165
White Horse Tavern	new_york	178 184 194 010 106 074 204 052 164
Copeland's	new_york	250 136 197 057 071 001 007 106 220 217 076 205 053 166
Volare	new_york	125 075 205 052 166
MARK'S	new_york	250 200 193 040 224 045 076 206 054 169
Caffe Rosso	new_york	200 125 075 205 053 166
103 NYC	new_york	184 075 204 052 166
Canyon Road	new_york	184 191 192 222 075 204 053 166
Kinoko	new_york	229 128 075 204 052 166
Ecco-La	new_york	025 125 075 204 052 165
Hunan Balcony	new_york	086 063 004 132 229 039 075 204 052 164
Harley Davidson Cafe	new_york	100 086 184 102 242 114 153 083 007 104 078 208 056 170
Chantal Cafe	new_york	092 075 205 053 167
Il Giglio	new_york	125 076 205 053 168
Kurumazushi	new_york	136 059 231 128 076 205 052 167
Telephone Bar & Grill	new_york	178 194 004 132 248 068 070 074 204 052 165
Westway Diner	new_york	253 004 132 083 008 042 061 078 208 056 170
Menchanko-tei	new_york	059 231 128 075 204 052 164
Russian Samovar	new_york	250 193 190 191 192 057 071 001 202 075 205 053 167
McSorley's Old Ale House	new_york	184 194 010 197 008 106 078 208 056 170
Minetta Tavern	new_york	010 125 075 205 052 167
ONE IF BY LAND, TIBS	new_york	099 200 196 191 192 010 004 132 248 057 071 045 076 206 055 169
The Cloister Cafe	new_york	063 248 043 092 125 073 204 053 164
Triple Eight Palace	new_york	229 001 039 075 204 052 165
Petes' Place	new_york	083 229 106 074 204 052 164
Bora	new_york	125 076 206 052 167
5 & 10 No Exaggeration	new_york	191 192 057 071 068 074 205 053 166
Fino	new_york	125 076 205 053 167
Omen	new_york	128 076 205 053 167
Po	new_york	250 198 193 242 125 140 212 078 208 056 170
Zucchero	new_york	125 075 204 052 165
Zig Zag	new_york	194 083 008 078 208 056 170
Rosemarie's	new_york	198 193 191 192 059 231 125 076 206 053 168
Valone's	new_york	253 250 178 125 074 204 052 165
Valone's	new_york	253 250 178 125 074 204 052 165
Pete's Tavern	new_york	178 194 063 010 004 132 229 008 106 074 204 052 165
Marumi	new_york	136 242 128 076 205 053 164
Trastevere 83	new_york	125 076 205 053 168
Ossie's Table	new_york	057 071 129 212 075 204 052 166
POST HOUSE	new_york	080 099 250 198 040 008 225 076 205 053 169
Shinwa (93)	new_york	198 193 059 231 001 128 076 205 053 167
Mary Ann's	new_york	086 250 142 234 075 204 052 164
Inagiku	new_york	198 196 040 128 076 205 053 168
Rosolio	new_york	253 125 075 205 053 167
Edward Moran Bar & Grill	new_york	178 184 194 063 008 104 106 074 204 052 165
Positano	new_york	153 059 231 125 075 205 053 167
Quatorze Bis	new_york	253 250 193 092 075 205 053 168
Indies	new_york	057 071 034 075 204 053 166
Mr. Fuji's Tropicana	new_york	178 184 191 192 197 057 071 005 034 039 128 074 204 052 166
The Palm Court	new_york	100 198 010 040 057 071 043 141 008 045 075 205 054 167
One Hudson Cafe	new_york	193 097 045 075 205 053 167
Ararat Russe	new_york	013 202 078 208 056 170
Hudson Grill	new_york	242 057 071 025 005 068 075 205 053 166
Caffe Vivaldi	new_york	200 063 043 224 176 075 204 053 163
Fagiolini	new_york	125 075 204 052 165
Telly's Taverna	new_york	136 063 197 103 076 205 052 165
Cite Grille	new_york	100 193 092 075 205 053 167
20 Mott Street	new_york	004 132 039 060 075 204 051 165
Via Oretto	new_york	242 059 231 125 076 206 052 166
La Spaghetteria	new_york	004 132 057 071 125 075 205 053 165
Sirabella's	new_york	125 075 205 052 167
Chez Josephine	new_york	200 190 057 071 092 075 205 053 167
Victor's Cafe	new_york	190 191 192 004 132 057 071 034 048 075 205 052 167
Al Bustan	new_york	134 143 078 208 056 170
Supreme Macaroni Co.	new_york	125 074 204 052 165
BOS	new_york	242 083 039 152 078 208 056 170
Marti	new_york	242 078 208 056 170
Quartiere	new_york	004 132 125 075 204 053 166
McFeely's AmericanBistro	new_york	194 025 008 074 205 052 166
Pongsri Thai Restaurant	new_york	235 075 205 052 165
La Metairie	new_york	253 250 200 004 132 092 076 205 054 168
Mortimer's	new_york	253 250 178 196 191 192 008 074 204 052 167
Bangkok House	new_york	059 231 235 076 205 052 165
Tripoli	new_york	004 132 057 071 134 143 075 204 052 165
Christine's	new_york	083 141 229 042 186 075 204 051 164
Contrapunto	new_york	125 075 204 052 166
Stella del Mare	new_york	193 248 057 071 125 140 212 076 205 053 168
Passports	new_york	004 132 057 071 229 142 234 074 205 053 165
Pembroke Room	new_york	191 192 040 008 075 205 054 167
Villa Mosconi	new_york	229 125 075 205 052 166
Russell's American Grill	new_york	198 196 040 083 008 074 205 053 167
Cafe de Bruxelles	new_york	250 018 075 205 053 167
The Grange Hall	new_york	250 114 111 025 007 075 205 053 166
Le Pistou	new_york	193 092 076 205 053 168
Gage & Tollner	new_york	100 253 193 189 010 059 231 224 229 229 007 212 220 217 076 205 054 167
Roumeli Taverna	new_york	197 004 132 097 001 103 075 204 052 165
TriBeCa Grill	new_york	253 099 184 193 102 114 153 224 025 005 104 076 205 053 168
Cucina & Co.	new_york	100 193 111 059 231 125 140 074 204 052 165
Mezzanine Restaurant	new_york	184 102 004 132 111 005 075 205 054 167
Pierre's	new_york	057 071 092 075 205 053 167
India Pavilion	new_york	117 075 204 052 165
Take-Sushi	new_york	128 075 205 052 167
Avenue A	new_york	004 132 128 078 208 056 170
Mackinac Bar & Grill	new_york	063 004 132 248 008 104 075 205 053 166
Home	new_york	250 196 063 242 083 025 007 075 205 053 167
Lipstick Cafe	new_york	191 192 083 156 068 075 204 052 164
Gino	new_york	125 075 205 052 167
Mamma Leone's	new_york	100 178 040 057 071 125 073 204 052 167
Asti	new_york	178 010 125 074 205 052 167
Carosello	new_york	136 125 075 205 053 167
Marylou's	new_york	250 200 193 004 132 248 045 212 075 205 053 167
Paradis Barcelona	new_york	063 140 223 075 205 053 168
La Chandelle	new_york	140 075 205 052 165
Universal Grill	new_york	005 104 075 205 052 166
Mughlai	new_york	193 063 059 231 117 074 204 052 166
La Mediterranee	new_york	193 229 092 078 208 056 170
Grappino	new_york	125 075 205 053 167
Prix Fixe	new_york	253 099 193 025 005 075 205 053 167
Park Bistro	new_york	097 001 092 076 205 053 168
Patzo	new_york	063 125 074 204 052 165
Adrienne	new_york	198 196 193 040 005 045 076 206 054 168
Hamburger Harry's	new_york	100 086 083 106 142 234 078 208 056 170
Chin Chin	new_york	099 191 192 059 231 025 039 076 205 053 167
Peacock Alley	new_york	193 010 040 091 075 206 054 168
Basta Pasta	new_york	214 253 083 125 075 205 053 166
Silk Road Palace	new_york	039 075 205 051 164
Bangkok Cuisine	new_york	235 075 205 052 165
PARK AVENUE CAFE	new_york	026 080 099 250 189 102 114 153 224 025 005 076 206 054 169
Le Taxi	new_york	253 253 184 198 102 242 114 092 078 208 056 170
ARCADIA	new_york	099 200 193 190 191 192 111 025 005 076 206 054 169
Embers	new_york	100 225 076 205 052 166
Cornelia Street Cafe	new_york	075 205 053 165
Brunetta's	new_york	242 125 075 205 052 164
Nanni's	new_york	125 076 205 052 168
Vincent's	new_york	010 125 075 205 052 165
Five Oaks	new_york	242 057 071 008 030 047 074 205 052 167
Dallas BBQ	new_york	100 086 250 178 004 132 017 106 222 074 204 051 163
Lanza Restaurant	new_york	198 193 063 125 078 208 056 170
Apple Restaurant	new_york	242 043 243 075 204 052 164
Coconut Grill	new_york	086 184 063 224 005 008 104 074 204 052 165
The Ballroom	new_york	193 191 192 004 132 059 231 057 071 025 223 075 205 053 167
Cinquanta (aka 50)	new_york	193 125 075 205 052 167
Jerry's	new_york	086 224 008 042 075 204 052 166
Great American Health Bar	new_york	074 203 051 163
Michael's	new_york	080 250 190 191 192 111 059 231 224 156 025 005 031 076 205 054 168
Harry Cipriani	new_york	250 193 040 125 076 206 054 169
LES CELEBRITES	new_york	099 198 200 196 191 192 040 097 091 077 207 055 169
Bill's Gay 90's	new_york	074 204 052 166
Mingala Burmese	new_york	022 075 204 052 165
Empire Szechuan	new_york	100 086 004 132 039 060 075 204 051 164
Ipanema	new_york	184 197 242 020 218 078 208 056 170
Ponticello	new_york	136 125 076 206 053 167
Duane Park Cafe	new_york	250 198 005 125 076 205 053 167
Est Est Est	new_york	125 075 205 053 167
Harbour Lights	new_york	100 200 063 004 132 111 248 045 212 075 205 054 167
Pappardella	new_york	063 125 075 204 052 166
Baraonda	new_york	063 242 004 132 114 125 075 204 053 167
Triplet's Roumanian	new_york	193 057 071 129 075 205 052 167
Dolcetto	new_york	063 242 125 078 208 056 170
Paola's	new_york	125 076 206 053 168
Piccolino	new_york	100 125 075 205 052 165
Sotto Cinque	new_york	086 063 125 074 204 051 163
Elaine's	new_york	178 004 132 125 074 204 052 167
French Roast Cafe	new_york	242 043 092 074 204 053 164
Broome Street Bar	new_york	074 204 052 164
Rusty Staub's on Fifth	new_york	059 231 225 075 205 052 167
Trattoria Siciliana	new_york	250 125 078 208 056 170
Istanbul Cuisine	new_york	001 140 239 078 208 056 170
Il Vigneto	new_york	242 125 078 208 056 170
Symphony Cafe	new_york	250 193 190 191 192 063 224 005 075 205 053 167
Itcho	new_york	136 128 076 205 052 166
Osso Buco	new_york	250 125 075 205 052 166
Hunan Garden	new_york	039 075 204 051 164
Soup Burg	new_york	008 042 106 074 204 051 163
Supper Club	new_york	191 192 004 132 057 071 045 074 204 054 168
Chelsea Grill	new_york	194 242 004 132 030 047 104 106 075 205 053 165
MITALI EAST                           	new_york	197 059 231 117 075 205 052 165
Chelsea Central	new_york	250 194 224 005 075 205 053 167
Stellina	new_york	125 075 204 052 166
Perk's Fine Cuisine	new_york	250 136 193 191 192 197 057 071 224 007 220 217 075 205 053 166
Raoul's on Varick	new_york	075 205 053 167
Tina's	new_york	039 075 204 052 165
Levana	new_york	080 253 193 005 129 075 205 053 168
Tommy Tang's	new_york	059 231 235 076 205 053 167
Elias Corner	new_york	197 103 212 076 205 051 165
Knickerbocker	new_york	250 194 004 132 059 231 057 071 008 225 075 205 053 166
El Faro	new_york	004 132 229 223 075 205 051 166
Bubby's	new_york	086 184 224 229 007 068 220 217 075 204 051 164
Il Ponte	new_york	136 125 075 205 053 167
New Deal	new_york	193 063 097 248 007 075 205 053 167
Paris Commune	new_york	248 092 075 205 053 166
Mr. Tang	new_york	004 132 039 060 075 205 053 165
Cite	new_york	080 193 190 191 192 153 059 231 092 225 075 205 053 168
Beijing Duck House	new_york	039 075 204 051 165
Grove	new_york	196 063 242 224 005 091 078 208 056 170
Thai Chef	new_york	059 231 235 075 204 052 166
Arturo's Pizzeria	new_york	004 132 057 071 125 182 075 204 051 163
The Water Club	new_york	250 200 193 191 192 153 248 057 071 224 005 212 075 205 054 168
